epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
178,17563.3,1.23116,0.85739,1.28705,0.68993,0.75261,0.67895,0.36389,2.1402,1.09808,2.16326,0.000206458,0.000206458,0.000206458
179,17661.3,1.23441,0.84258,1.29302,0.69001,0.72236,0.67654,0.367,2.12051,1.1154,2.13916,0.000198206,0.000198206,0.000198206
180,17759.3,1.23619,0.85946,1.29535,0.70967,0.71807,0.6856,0.35771,2.15403,1.1224,2.20105,0.000189955,0.000189955,0.000189955
181,17856.9,1.2168,0.84045,1.30055,0.69291,0.72706,0.67532,0.35769,2.20037,1.13449,2.26545,0.000181703,0.000181703,0.000181703
182,17954.6,1.23026,0.86275,1.2876,0.72106,0.72168,0.65958,0.35042,2.14732,1.10206,2.21519,0.000173451,0.000173451,0.000173451
183,18052.2,1.20429,0.83937,1.27697,0.67312,0.70017,0.6738,0.35156,2.15884,1.11461,2.23472,0.0001652,0.0001652,0.0001652
184,18150,1.245,0.85125,1.29619,0.62956,0.75046,0.66714,0.35352,2.1633,1.12862,2.24481,0.000156948,0.000156948,0.000156948
185,18248.2,1.23895,0.85317,1.29585,0.69922,0.74402,0.67714,0.36127,2.15775,1.12603,2.22144,0.000148696,0.000148696,0.000148696
186,18345.8,1.22197,0.83985,1.28931,0.66198,0.73758,0.66639,0.35761,2.16505,1.12711,2.23583,0.000140445,0.000140445,0.000140445
187,18443.4,1.23214,0.83711,1.28363,0.66162,0.73094,0.67263,0.35915,2.15852,1.12115,2.21666,0.000132193,0.000132193,0.000132193
188,18541.2,1.22041,0.83208,1.27144,0.68565,0.72173,0.66619,0.35864,2.13684,1.10577,2.21243,0.000123941,0.000123941,0.000123941
189,18638.9,1.21584,0.83201,1.2708,0.67517,0.7245,0.66944,0.35822,2.1258,1.12718,2.18916,0.00011569,0.00011569,0.00011569
190,18736.7,1.23651,0.8376,1.29176,0.66217,0.75173,0.66582,0.35767,2.14784,1.10916,2.1967,0.000107438,0.000107438,0.000107438
