epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
152,15883.4,1.25599,0.85079,1.29503,0.68046,0.75617,0.6957,0.40206,2.04603,0.9725,2.10092,0.000836334,0.000836334,0.000836334
153,15987.5,1.25775,0.86431,1.29381,0.71008,0.69242,0.66287,0.37477,2.10217,1.00819,2.19257,0.000830833,0.000830833,0.000830833
154,16091.7,1.24142,0.82513,1.28743,0.62274,0.77263,0.67508,0.39585,2.11651,0.99466,2.21025,0.000825332,0.000825332,0.000825332
155,16195.8,1.24879,0.84693,1.29439,0.64003,0.73134,0.67886,0.39233,2.11251,1.00499,2.20116,0.000819831,0.000819831,0.000819831
156,16300,1.25422,0.83734,1.28638,0.64429,0.73523,0.67834,0.39794,2.09434,1.00451,2.19082,0.000814329,0.000814329,0.000814329
157,16404.2,1.23669,0.83714,1.2858,0.71368,0.70256,0.68885,0.39383,2.05151,0.99072,2.14873,0.000808828,0.000808828,0.000808828
158,16508.2,1.25008,0.85009,1.29486,0.73697,0.67259,0.6959,0.40446,2.02409,0.98744,2.1107,0.000803327,0.000803327,0.000803327
159,16612.3,1.23537,0.82469,1.27978,0.72557,0.72775,0.69617,0.41057,2.04751,0.9796,2.1543,0.000797826,0.000797826,0.000797826
160,16716.4,1.2266,0.81692,1.26296,0.7013,0.70522,0.68845,0.40133,2.05991,0.98107,2.17886,0.000792325,0.000792325,0.000792325
161,16820.4,1.23015,0.81322,1.27267,0.70056,0.71518,0.68063,0.38992,2.05668,0.98366,2.11939,0.000786824,0.000786824,0.000786824
162,16924.7,1.24823,0.84108,1.29585,0.64803,0.68606,0.68328,0.39695,2.03114,1.00794,2.0987,0.000781323,0.000781323,0.000781323
163,17028.7,1.21881,0.82266,1.26752,0.69046,0.66958,0.66585,0.3741,2.0637,0.98968,2.15264,0.000775822,0.000775822,0.000775822
164,17132.7,1.23115,0.83548,1.27859,0.67665,0.69529,0.68033,0.37267,2.08155,0.96898,2.17802,0.000770321,0.000770321,0.000770321
