epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,31973.6,1.20642,0.77645,1.11034,0.78107,0.70071,0.71088,0.44481,2.05162,0.96234,1.39094,0.000687804,0.000687804,0.000687804
180,32168.7,1.20984,0.76028,1.11297,0.76194,0.70713,0.70683,0.42363,2.08208,0.98397,1.39965,0.000682303,0.000682303,0.000682303
181,32365,1.19609,0.75699,1.10553,0.77801,0.72602,0.70042,0.43077,2.10269,0.98241,1.41835,0.000676802,0.000676802,0.000676802
182,32551.1,1.18292,0.76755,1.1083,0.7675,0.75582,0.71024,0.42378,2.04061,0.9584,1.36734,0.000671301,0.000671301,0.000671301
183,32729,1.19984,0.7565,1.11204,0.80807,0.70453,0.72265,0.4508,2.06182,0.9509,1.39877,0.0006658,0.0006658,0.0006658
184,32904.2,1.19008,0.76586,1.10572,0.79933,0.71075,0.70146,0.42574,2.09566,0.95889,1.42227,0.000660299,0.000660299,0.000660299
185,33073.1,1.19329,0.76091,1.11339,0.78417,0.76119,0.71488,0.42036,2.07345,0.97203,1.40185,0.000654798,0.000654798,0.000654798
186,33249.4,1.18872,0.76883,1.11048,0.77396,0.73523,0.7208,0.42558,2.05185,0.95442,1.38979,0.000649297,0.000649297,0.000649297
187,33426.5,1.18496,0.74094,1.1111,0.77567,0.7245,0.69662,0.41825,2.0888,0.98524,1.41833,0.000643795,0.000643795,0.000643795
188,33601.8,1.1915,0.76684,1.11489,0.80731,0.75531,0.7099,0.42569,2.07058,0.97771,1.39377,0.000638294,0.000638294,0.000638294
189,33780.9,1.19439,0.76683,1.10978,0.8028,0.73255,0.71357,0.42831,2.04704,0.96443,1.3856,0.000632793,0.000632793,0.000632793
190,33960.7,1.18785,0.75596,1.10803,0.78193,0.74382,0.70279,0.4103,2.07999,0.95981,1.40629,0.000627292,0.000627292,0.000627292
191,34144.9,1.17392,0.75043,1.10518,0.80159,0.7288,0.71852,0.43511,2.03256,0.94696,1.36795,0.000621791,0.000621791,0.000621791
192,34324.4,1.19806,0.7768,1.10492,0.80504,0.75304,0.70398,0.41568,2.08271,0.96925,1.40905,0.00061629,0.00061629,0.00061629
193,34506.9,1.17783,0.75185,1.10603,0.79215,0.7236,0.70182,0.42981,2.06983,0.96416,1.39623,0.000610789,0.000610789,0.000610789
194,34686.8,1.18412,0.76124,1.11289,0.7774,0.69855,0.70011,0.41798,2.09451,0.97774,1.42631,0.000605288,0.000605288,0.000605288
195,34867.4,1.17034,0.74133,1.10048,0.801,0.68332,0.70541,0.41076,2.07339,0.96399,1.4261,0.000599787,0.000599787,0.000599787
196,35046.5,1.17148,0.75607,1.09853,0.72513,0.73489,0.7005,0.4181,2.09008,0.98605,1.43259,0.000594286,0.000594286,0.000594286
197,35227.8,1.16656,0.74883,1.10563,0.81149,0.69405,0.72322,0.43106,2.01152,0.91894,1.37434,0.000588784,0.000588784,0.000588784
198,35407.7,1.17382,0.75265,1.10185,0.77507,0.76857,0.72147,0.43359,2.06171,0.94673,1.40385,0.000583283,0.000583283,0.000583283
199,35589.2,1.16103,0.74122,1.10034,0.80601,0.75026,0.72304,0.43829,2.06068,0.95406,1.39905,0.000577782,0.000577782,0.000577782
200,35773.5,1.16293,0.74563,1.10218,0.80288,0.73014,0.71348,0.4381,2.06737,0.96769,1.40313,0.000572281,0.000572281,0.000572281
201,35957.6,1.17949,0.73599,1.10511,0.81314,0.77621,0.73779,0.45194,2.05611,0.94315,1.3874,0.00056678,0.00056678,0.00056678
202,36138,1.16036,0.73915,1.10097,0.75018,0.77629,0.72977,0.44634,2.0673,0.95168,1.40097,0.000561279,0.000561279,0.000561279
203,36317.3,1.1567,0.73902,1.09849,0.74665,0.74277,0.72454,0.45001,2.03863,0.94522,1.38323,0.000555778,0.000555778,0.000555778
204,36496,1.17319,0.74311,1.09697,0.78081,0.74988,0.7183,0.44212,2.08832,0.947,1.41847,0.000550277,0.000550277,0.000550277
205,36674.6,1.16356,0.74169,1.09357,0.80923,0.71356,0.7173,0.43855,2.09709,0.96048,1.4246,0.000544776,0.000544776,0.000544776
206,36853.6,1.16847,0.7422,1.10742,0.76542,0.76548,0.72337,0.43961,2.06678,0.96136,1.40951,0.000539275,0.000539275,0.000539275
207,37036.2,1.14288,0.74038,1.09081,0.79499,0.76334,0.71573,0.44021,2.07995,0.97452,1.41033,0.000533773,0.000533773,0.000533773
208,37221.8,1.16463,0.73413,1.08642,0.74972,0.74883,0.70105,0.43052,2.12357,0.98231,1.43888,0.000528272,0.000528272,0.000528272
209,37408,1.16788,0.75066,1.10269,0.76715,0.73896,0.70455,0.43427,2.09294,0.97417,1.41708,0.000522771,0.000522771,0.000522771
210,37591.2,1.13618,0.72118,1.09041,0.7977,0.76334,0.71951,0.44275,2.08926,0.96168,1.42036,0.00051727,0.00051727,0.00051727
211,37770.3,1.17207,0.73757,1.09867,0.80475,0.7582,0.71457,0.43554,2.1099,0.97094,1.43588,0.000511769,0.000511769,0.000511769
212,37950.1,1.1554,0.72556,1.09266,0.75807,0.76763,0.72082,0.43299,2.10355,0.9709,1.42384,0.000506268,0.000506268,0.000506268
213,38129.7,1.12276,0.71475,1.0834,0.78088,0.70499,0.71462,0.42712,2.10401,0.9698,1.42789,0.000500767,0.000500767,0.000500767
214,38308,1.15404,0.73789,1.07867,0.78548,0.70713,0.71328,0.42513,2.07273,0.96873,1.40706,0.000495266,0.000495266,0.000495266
215,38488.5,1.12668,0.70709,1.07315,0.77841,0.73464,0.71896,0.44071,2.05495,0.94698,1.39402,0.000489765,0.000489765,0.000489765
216,38669.7,1.12786,0.70108,1.07457,0.80191,0.73953,0.71608,0.43278,2.06891,0.95438,1.40677,0.000484263,0.000484263,0.000484263
217,38845.6,1.11686,0.71183,1.08306,0.77869,0.76977,0.71895,0.4212,2.0712,0.94815,1.4091,0.000478762,0.000478762,0.000478762
218,39014.3,1.13261,0.72249,1.07727,0.78669,0.73738,0.70802,0.41102,2.11343,0.97408,1.45239,0.000473261,0.000473261,0.000473261
219,39186.3,1.13091,0.72018,1.08431,0.76801,0.76763,0.71883,0.42318,2.05854,0.94722,1.40726,0.00046776,0.00046776,0.00046776
220,39365.4,1.13428,0.7176,1.0793,0.74659,0.77515,0.71392,0.42792,2.08191,0.95681,1.42653,0.000462259,0.000462259,0.000462259
221,39542,1.12573,0.71717,1.09211,0.7685,0.75661,0.71136,0.42389,2.0951,0.96952,1.43431,0.000456758,0.000456758,0.000456758
222,39714,1.1162,0.72012,1.08801,0.74666,0.75475,0.70886,0.4211,2.10824,0.97806,1.43936,0.000451257,0.000451257,0.000451257
223,39893.1,1.12834,0.71503,1.08485,0.79482,0.75407,0.71847,0.42474,2.12121,0.98195,1.45093,0.000445756,0.000445756,0.000445756
224,40074.5,1.13112,0.70647,1.07333,0.79887,0.71845,0.70642,0.41759,2.09879,0.97693,1.43107,0.000440255,0.000440255,0.000440255
225,40251.8,1.11929,0.70524,1.07768,0.74135,0.72665,0.69353,0.40927,2.13384,0.98727,1.45293,0.000434754,0.000434754,0.000434754
226,40434.6,1.12731,0.71397,1.0783,0.79733,0.76334,0.71871,0.4191,2.1289,0.97979,1.45326,0.000429253,0.000429253,0.000429253
227,40620.4,1.10559,0.70106,1.09418,0.77201,0.75366,0.71394,0.4337,2.10953,0.9549,1.43602,0.000423751,0.000423751,0.000423751
228,40803.1,1.11917,0.70595,1.07175,0.80197,0.76119,0.71962,0.4355,2.09582,0.94875,1.42467,0.00041825,0.00041825,0.00041825
229,40980.8,1.13927,0.71603,1.08424,0.77959,0.7291,0.71577,0.43354,2.10711,0.97018,1.43694,0.000412749,0.000412749,0.000412749
230,41163.7,1.13115,0.70485,1.07364,0.81525,0.7429,0.72262,0.42101,2.09351,0.97393,1.43082,0.000407248,0.000407248,0.000407248
231,41342.9,1.13182,0.70574,1.07904,0.80021,0.76334,0.71853,0.4184,2.13383,0.97601,1.46405,0.000401747,0.000401747,0.000401747
232,41524.6,1.11659,0.70545,1.0712,0.80272,0.75109,0.71391,0.42544,2.12855,0.97642,1.45472,0.000396246,0.000396246,0.000396246
233,41704.3,1.10779,0.69599,1.05979,0.77399,0.73847,0.71992,0.42852,2.13369,0.98138,1.45506,0.000390745,0.000390745,0.000390745
234,41887.4,1.11274,0.69868,1.0696,0.75707,0.78461,0.7316,0.43745,2.08672,0.95317,1.41812,0.000385244,0.000385244,0.000385244
235,42067.2,1.11102,0.68623,1.0625,0.77113,0.7624,0.72431,0.43202,2.11185,0.96212,1.43527,0.000379743,0.000379743,0.000379743
236,42247.9,1.10062,0.68348,1.06402,0.78325,0.75795,0.73358,0.43449,2.10096,0.95847,1.42604,0.000374242,0.000374242,0.000374242
237,42422.5,1.11572,0.69531,1.07583,0.80439,0.76708,0.73294,0.4453,2.10645,0.95996,1.42993,0.00036874,0.00036874,0.00036874
238,42600.6,1.10326,0.68532,1.06588,0.79738,0.75904,0.72223,0.45357,2.1028,0.96621,1.42821,0.000363239,0.000363239,0.000363239
239,42784.9,1.10344,0.68781,1.066,0.78303,0.75475,0.72127,0.44613,2.11964,0.96542,1.44339,0.000357738,0.000357738,0.000357738
240,42966.4,1.10331,0.6914,1.06127,0.7795,0.76487,0.72279,0.44487,2.0927,0.96511,1.4299,0.000352237,0.000352237,0.000352237
241,43150.3,1.10157,0.68217,1.07345,0.77844,0.76334,0.71642,0.44964,2.07664,0.95857,1.42292,0.000346736,0.000346736,0.000346736
242,43334.4,1.09722,0.69067,1.06876,0.77793,0.74596,0.72886,0.44416,2.09423,0.97217,1.42985,0.000341235,0.000341235,0.000341235
243,43517,1.10646,0.6834,1.06619,0.74078,0.75578,0.71078,0.43641,2.12392,0.98439,1.44912,0.000335734,0.000335734,0.000335734
244,43702.8,1.11305,0.6909,1.06682,0.8068,0.77707,0.73883,0.4422,2.09648,0.96855,1.43704,0.000330233,0.000330233,0.000330233
245,43895.8,1.10717,0.68257,1.05614,0.80143,0.73594,0.72717,0.43867,2.10696,0.96925,1.44807,0.000324732,0.000324732,0.000324732
246,44079.9,1.09858,0.68284,1.0667,0.80492,0.71786,0.72288,0.43504,2.08095,0.9623,1.42782,0.000319231,0.000319231,0.000319231
247,44262,1.10597,0.69626,1.06382,0.80547,0.74489,0.72849,0.44458,2.07003,0.94706,1.42253,0.000313729,0.000313729,0.000313729
248,44444.7,1.11031,0.68741,1.06306,0.78104,0.76548,0.72625,0.43354,2.0972,0.96,1.44607,0.000308228,0.000308228,0.000308228
249,44626.8,1.09449,0.67479,1.07097,0.79845,0.76763,0.7259,0.42534,2.09093,0.95582,1.43665,0.000302727,0.000302727,0.000302727
250,44810.4,1.07585,0.67501,1.05971,0.80289,0.76977,0.72856,0.43008,2.10554,0.9641,1.44215,0.000297226,0.000297226,0.000297226
251,44990.1,1.09615,0.67855,1.05751,0.80674,0.76437,0.73293,0.43312,2.08203,0.95096,1.41549,0.000291725,0.000291725,0.000291725
252,45178,1.09069,0.67752,1.05511,0.80079,0.76352,0.72537,0.42722,2.09079,0.95104,1.42759,0.000286224,0.000286224,0.000286224
253,45359.5,1.08636,0.67783,1.06523,0.80118,0.76466,0.72669,0.43478,2.09371,0.95169,1.4298,0.000280723,0.000280723,0.000280723
254,45538.7,1.08591,0.66983,1.05612,0.80636,0.76977,0.72956,0.43623,2.08981,0.94305,1.42285,0.000275222,0.000275222,0.000275222
255,45725.1,1.07032,0.65772,1.05052,0.81037,0.77072,0.73662,0.43488,2.10206,0.95101,1.432,0.000269721,0.000269721,0.000269721
256,45905.9,1.09849,0.67246,1.06173,0.8103,0.77092,0.73611,0.43579,2.09605,0.94487,1.42948,0.00026422,0.00026422,0.00026422
257,46091.4,1.0781,0.67434,1.05621,0.80428,0.78954,0.73481,0.44169,2.08711,0.94753,1.42254,0.000258718,0.000258718,0.000258718
258,46275.5,1.08993,0.68492,1.07051,0.80536,0.78867,0.73225,0.44067,2.09392,0.95138,1.42864,0.000253217,0.000253217,0.000253217
259,46451.4,1.07558,0.67031,1.05162,0.79965,0.79787,0.73508,0.43686,2.0752,0.94386,1.41346,0.000247716,0.000247716,0.000247716
260,46626.1,1.08179,0.67031,1.05608,0.80687,0.76763,0.72975,0.4396,2.08013,0.94641,1.41764,0.000242215,0.000242215,0.000242215
261,46800.9,1.07893,0.66239,1.04573,0.80884,0.76533,0.72479,0.43598,2.09781,0.95774,1.43102,0.000236714,0.000236714,0.000236714
262,46975.6,1.08856,0.67048,1.05613,0.80234,0.76399,0.72432,0.43043,2.09872,0.9567,1.43348,0.000231213,0.000231213,0.000231213
263,47151.2,1.06445,0.65679,1.05673,0.79918,0.76119,0.72689,0.42899,2.10051,0.95354,1.43855,0.000225712,0.000225712,0.000225712
264,47326.1,1.06248,0.65297,1.04286,0.80935,0.75807,0.72428,0.42999,2.10138,0.94859,1.44229,0.000220211,0.000220211,0.000220211
265,47502.6,1.06676,0.67224,1.05731,0.80655,0.76678,0.72925,0.42944,2.10337,0.9496,1.44431,0.00021471,0.00021471,0.00021471
266,47681.5,1.07424,0.65841,1.04942,0.80226,0.79787,0.73288,0.43116,2.10074,0.94647,1.44006,0.000209209,0.000209209,0.000209209
267,47859.1,1.07436,0.65212,1.04793,0.79413,0.73394,0.72279,0.43383,2.10111,0.9454,1.4379,0.000203707,0.000203707,0.000203707
268,48033.9,1.07025,0.65928,1.0564,0.74541,0.73209,0.71327,0.42574,2.09362,0.94741,1.43178,0.000198206,0.000198206,0.000198206
269,48209.2,1.06799,0.6627,1.0465,0.76701,0.71313,0.71853,0.42352,2.08457,0.94926,1.42711,0.000192705,0.000192705,0.000192705
270,48384.6,1.07102,0.6582,1.05627,0.80269,0.70731,0.71207,0.41764,2.09671,0.9574,1.43773,0.000187204,0.000187204,0.000187204
271,48559.8,1.0657,0.6594,1.04582,0.81125,0.67903,0.70928,0.42225,2.09643,0.9607,1.4391,0.000181703,0.000181703,0.000181703
272,48735,1.07995,0.66915,1.05449,0.80954,0.67414,0.70557,0.42099,2.10113,0.96531,1.44623,0.000176202,0.000176202,0.000176202
273,48910.9,1.06671,0.66142,1.054,0.76873,0.72624,0.70371,0.41927,2.10855,0.96633,1.44891,0.000170701,0.000170701,0.000170701
274,49086.7,1.06037,0.6473,1.04522,0.77375,0.72942,0.70168,0.42144,2.10988,0.96748,1.4473,0.0001652,0.0001652,0.0001652
275,49263,1.049,0.64367,1.04158,0.77157,0.71357,0.70238,0.42217,2.11233,0.96772,1.44628,0.000159699,0.000159699,0.000159699
276,49439.3,1.0571,0.6522,1.04867,0.7683,0.71142,0.70356,0.41419,2.11215,0.96987,1.44482,0.000154198,0.000154198,0.000154198
277,49616,1.05506,0.65711,1.05186,0.80807,0.71003,0.70931,0.42159,2.11271,0.96788,1.44711,0.000148696,0.000148696,0.000148696
278,49792.6,1.05318,0.65475,1.04281,0.80585,0.71114,0.7091,0.42379,2.10669,0.97255,1.44118,0.000143195,0.000143195,0.000143195
279,49968.8,1.0508,0.64009,1.04981,0.78231,0.6962,0.71523,0.42687,2.09976,0.96849,1.43959,0.000137694,0.000137694,0.000137694
280,50145.6,1.06945,0.67583,1.05429,0.76529,0.74596,0.72122,0.42544,2.09954,0.96491,1.44099,0.000132193,0.000132193,0.000132193
281,50322.2,1.03905,0.64916,1.03871,0.80337,0.7498,0.72093,0.43257,2.09795,0.96468,1.44039,0.000126692,0.000126692,0.000126692
282,50498.7,1.05395,0.65612,1.04712,0.8062,0.76091,0.72222,0.43531,2.10078,0.96437,1.43989,0.000121191,0.000121191,0.000121191
283,50675.3,1.05316,0.6568,1.04797,0.794,0.76625,0.72172,0.43402,2.09747,0.96123,1.43926,0.00011569,0.00011569,0.00011569
284,50853.1,1.07165,0.65246,1.0381,0.80634,0.74188,0.7206,0.43243,2.08462,0.95775,1.42912,0.000110189,0.000110189,0.000110189
285,51029,1.05869,0.64614,1.03887,0.81144,0.74282,0.72378,0.4286,2.08151,0.95183,1.4261,0.000104688,0.000104688,0.000104688
286,51205.5,1.0592,0.64711,1.04398,0.81196,0.76316,0.72644,0.43087,2.08711,0.95802,1.43108,9.91865e-05,9.91865e-05,9.91865e-05
287,51382.2,1.03352,0.63739,1.04326,0.81299,0.76291,0.72599,0.42763,2.09147,0.96093,1.43574,9.36854e-05,9.36854e-05,9.36854e-05
288,51558.5,1.04369,0.6398,1.04353,0.81296,0.76321,0.72651,0.43116,2.08527,0.95964,1.43321,8.81843e-05,8.81843e-05,8.81843e-05
289,51734.8,1.05049,0.64994,1.03927,0.80978,0.74596,0.72703,0.43164,2.09012,0.96316,1.43718,8.26832e-05,8.26832e-05,8.26832e-05
290,51911.6,1.05581,0.65134,1.04012,0.81477,0.74458,0.72252,0.42861,2.08599,0.96595,1.43637,7.71821e-05,7.71821e-05,7.71821e-05
291,52085.5,0.99516,0.56233,0.99989,0.80184,0.71447,0.71767,0.42492,2.1039,0.97569,1.45347,7.1681e-05,7.1681e-05,7.1681e-05
292,52259.5,0.97605,0.54214,0.98663,0.80774,0.71396,0.71334,0.41735,2.11419,0.97715,1.46314,6.61799e-05,6.61799e-05,6.61799e-05
293,52434.3,0.97831,0.54406,0.98574,0.80922,0.71157,0.71391,0.41726,2.12045,0.98159,1.47012,6.06788e-05,6.06788e-05,6.06788e-05
294,52610.2,0.98323,0.55164,0.99836,0.80348,0.68761,0.70908,0.42015,2.12451,0.98707,1.47549,5.51777e-05,5.51777e-05,5.51777e-05
295,52785.2,0.968,0.54082,0.97471,0.80294,0.68761,0.70987,0.42234,2.12559,0.9867,1.47683,4.96766e-05,4.96766e-05,4.96766e-05
296,52959.8,0.97107,0.53686,0.9833,0.80802,0.69102,0.71817,0.4171,2.12716,0.99086,1.47993,4.41755e-05,4.41755e-05,4.41755e-05
297,53134.6,0.95448,0.53415,0.97343,0.80908,0.69191,0.72168,0.41567,2.1313,0.99074,1.48376,3.86744e-05,3.86744e-05,3.86744e-05
298,53308.6,0.96175,0.53223,0.98151,0.80874,0.71734,0.72273,0.41797,2.13419,0.98971,1.4863,3.31733e-05,3.31733e-05,3.31733e-05
299,53483.8,0.9694,0.53763,0.98226,0.80889,0.71769,0.72246,0.41867,2.13713,0.98755,1.4891,2.76722e-05,2.76722e-05,2.76722e-05
300,53658.5,0.9568,0.52685,0.97229,0.81037,0.71979,0.72285,0.41914,2.13565,0.98735,1.48696,2.21711e-05,2.21711e-05,2.21711e-05
